NO.,UNICODE,UTF8
4189,0x75DB,utf8:E7-97-9B:痛
4190,0x75DE,utf8:E7-97-9E:痞
4191,0x75E2,utf8:E7-97-A2:痢
4192,0x75E3,utf8:E7-97-A3:痣
4193,0x75E4,utf8:E7-97-A4:痤
4194,0x75E6,utf8:E7-97-A6:痦
4195,0x75E7,utf8:E7-97-A7:痧
4196,0x75E8,utf8:E7-97-A8:痨
4197,0x75EA,utf8:E7-97-AA:痪
4198,0x75EB,utf8:E7-97-AB:痫
4199,0x75F0,utf8:E7-97-B0:痰
4200,0x75F1,utf8:E7-97-B1:痱
4201,0x75F4,utf8:E7-97-B4:痴
4202,0x75F9,utf8:E7-97-B9:痹
4203,0x75FC,utf8:E7-97-BC:痼
4204,0x75FF,utf8:E7-97-BF:痿
4205,0x7600,utf8:E7-98-80:瘀
4206,0x7601,utf8:E7-98-81:瘁
4207,0x7603,utf8:E7-98-83:瘃
4208,0x7605,utf8:E7-98-85:瘅
4209,0x760A,utf8:E7-98-8A:瘊
4210,0x760C,utf8:E7-98-8C:瘌
4211,0x7610,utf8:E7-98-90:瘐
4212,0x7615,utf8:E7-98-95:瘕
4213,0x7617,utf8:E7-98-97:瘗
4214,0x7618,utf8:E7-98-98:瘘
4215,0x7619,utf8:E7-98-99:瘙
4216,0x761B,utf8:E7-98-9B:瘛
4217,0x761F,utf8:E7-98-9F:瘟
4218,0x7620,utf8:E7-98-A0:瘠
4219,0x7622,utf8:E7-98-A2:瘢
4220,0x7624,utf8:E7-98-A4:瘤
4221,0x7625,utf8:E7-98-A5:瘥
4222,0x7626,utf8:E7-98-A6:瘦
4223,0x7629,utf8:E7-98-A9:瘩
4224,0x762A,utf8:E7-98-AA:瘪
4225,0x762B,utf8:E7-98-AB:瘫
4226,0x762D,utf8:E7-98-AD:瘭
4227,0x7630,utf8:E7-98-B0:瘰
4228,0x7633,utf8:E7-98-B3:瘳
4229,0x7634,utf8:E7-98-B4:瘴
4230,0x7635,utf8:E7-98-B5:瘵
4231,0x7638,utf8:E7-98-B8:瘸
4232,0x763C,utf8:E7-98-BC:瘼
4233,0x763E,utf8:E7-98-BE:瘾
4234,0x763F,utf8:E7-98-BF:瘿
4235,0x7640,utf8:E7-99-80:癀
4236,0x7643,utf8:E7-99-83:癃
4237,0x764C,utf8:E7-99-8C:癌
4238,0x764D,utf8:E7-99-8D:癍
4239,0x7654,utf8:E7-99-94:癔
4240,0x7656,utf8:E7-99-96:癖
4241,0x765C,utf8:E7-99-9C:癜
4242,0x765E,utf8:E7-99-9E:癞
4243,0x7663,utf8:E7-99-A3:癣
4244,0x766B,utf8:E7-99-AB:癫
4245,0x766F,utf8:E7-99-AF:癯
4246,0x7678,utf8:E7-99-B8:癸
4247,0x767B,utf8:E7-99-BB:登
4248,0x767D,utf8:E7-99-BD:白
4249,0x767E,utf8:E7-99-BE:百
4250,0x7682,utf8:E7-9A-82:皂
4251,0x7684,utf8:E7-9A-84:的
4252,0x7686,utf8:E7-9A-86:皆
4253,0x7687,utf8:E7-9A-87:皇
4254,0x7688,utf8:E7-9A-88:皈
4255,0x768B,utf8:E7-9A-8B:皋
4256,0x768E,utf8:E7-9A-8E:皎
4257,0x7691,utf8:E7-9A-91:皑
4258,0x7693,utf8:E7-9A-93:皓
4259,0x7696,utf8:E7-9A-96:皖
4260,0x7699,utf8:E7-9A-99:皙
4261,0x76A4,utf8:E7-9A-A4:皤
4262,0x76AE,utf8:E7-9A-AE:皮
4263,0x76B1,utf8:E7-9A-B1:皱
4264,0x76B2,utf8:E7-9A-B2:皲
4265,0x76B4,utf8:E7-9A-B4:皴
4266,0x76BF,utf8:E7-9A-BF:皿
4267,0x76C2,utf8:E7-9B-82:盂
4268,0x76C5,utf8:E7-9B-85:盅
4269,0x76C6,utf8:E7-9B-86:盆
4270,0x76C8,utf8:E7-9B-88:盈
4271,0x76CA,utf8:E7-9B-8A:益
4272,0x76CD,utf8:E7-9B-8D:盍
4273,0x76CE,utf8:E7-9B-8E:盎
4274,0x76CF,utf8:E7-9B-8F:盏
4275,0x76D0,utf8:E7-9B-90:盐
4276,0x76D1,utf8:E7-9B-91:监
4277,0x76D2,utf8:E7-9B-92:盒
4278,0x76D4,utf8:E7-9B-94:盔
4279,0x76D6,utf8:E7-9B-96:盖
4280,0x76D7,utf8:E7-9B-97:盗
4281,0x76D8,utf8:E7-9B-98:盘
4282,0x76DB,utf8:E7-9B-9B:盛
4283,0x76DF,utf8:E7-9B-9F:盟
4284,0x76E5,utf8:E7-9B-A5:盥
4285,0x76EE,utf8:E7-9B-AE:目
4286,0x76EF,utf8:E7-9B-AF:盯
4287,0x76F1,utf8:E7-9B-B1:盱
4288,0x76F2,utf8:E7-9B-B2:盲
4289,0x76F4,utf8:E7-9B-B4:直
4290,0x76F8,utf8:E7-9B-B8:相
4291,0x76F9,utf8:E7-9B-B9:盹
4292,0x76FC,utf8:E7-9B-BC:盼
4293,0x76FE,utf8:E7-9B-BE:盾
4294,0x7701,utf8:E7-9C-81:省
4295,0x7704,utf8:E7-9C-84:眄
4296,0x7707,utf8:E7-9C-87:眇
4297,0x7708,utf8:E7-9C-88:眈
4298,0x7709,utf8:E7-9C-89:眉
4299,0x770B,utf8:E7-9C-8B:看
4300,0x770D,utf8:E7-9C-8D:眍
4301,0x7719,utf8:E7-9C-99:眙
4302,0x771A,utf8:E7-9C-9A:眚
4303,0x771F,utf8:E7-9C-9F:真
4304,0x7720,utf8:E7-9C-A0:眠
4305,0x7722,utf8:E7-9C-A2:眢
4306,0x7726,utf8:E7-9C-A6:眦
4307,0x7728,utf8:E7-9C-A8:眨
4308,0x7729,utf8:E7-9C-A9:眩
4309,0x772D,utf8:E7-9C-AD:眭
4310,0x772F,utf8:E7-9C-AF:眯
4311,0x7735,utf8:E7-9C-B5:眵
4312,0x7736,utf8:E7-9C-B6:眶
4313,0x7737,utf8:E7-9C-B7:眷
4314,0x7738,utf8:E7-9C-B8:眸
4315,0x773A,utf8:E7-9C-BA:眺
4316,0x773C,utf8:E7-9C-BC:眼
4317,0x7740,utf8:E7-9D-80:着
4318,0x7741,utf8:E7-9D-81:睁
4319,0x7743,utf8:E7-9D-83:睃
4320,0x7747,utf8:E7-9D-87:睇
4321,0x7750,utf8:E7-9D-90:睐
4322,0x7751,utf8:E7-9D-91:睑
4323,0x775A,utf8:E7-9D-9A:睚
4324,0x775B,utf8:E7-9D-9B:睛
4325,0x7761,utf8:E7-9D-A1:睡
4326,0x7762,utf8:E7-9D-A2:睢
4327,0x7763,utf8:E7-9D-A3:督
4328,0x7765,utf8:E7-9D-A5:睥
4329,0x7766,utf8:E7-9D-A6:睦
4330,0x7768,utf8:E7-9D-A8:睨
4331,0x776B,utf8:E7-9D-AB:睫
4332,0x776C,utf8:E7-9D-AC:睬
4333,0x7779,utf8:E7-9D-B9:睹
4334,0x777D,utf8:E7-9D-BD:睽
4335,0x777E,utf8:E7-9D-BE:睾
4336,0x777F,utf8:E7-9D-BF:睿
4337,0x7780,utf8:E7-9E-80:瞀
4338,0x7784,utf8:E7-9E-84:瞄
4339,0x7785,utf8:E7-9E-85:瞅
4340,0x778C,utf8:E7-9E-8C:瞌
4341,0x778D,utf8:E7-9E-8D:瞍
4342,0x778E,utf8:E7-9E-8E:瞎
4343,0x7791,utf8:E7-9E-91:瞑
4344,0x7792,utf8:E7-9E-92:瞒
4345,0x779F,utf8:E7-9E-9F:瞟
4346,0x77A0,utf8:E7-9E-A0:瞠
4347,0x77A2,utf8:E7-9E-A2:瞢
4348,0x77A5,utf8:E7-9E-A5:瞥
4349,0x77A7,utf8:E7-9E-A7:瞧
4350,0x77A9,utf8:E7-9E-A9:瞩
4351,0x77AA,utf8:E7-9E-AA:瞪
4352,0x77AC,utf8:E7-9E-AC:瞬
4353,0x77B0,utf8:E7-9E-B0:瞰
4354,0x77B3,utf8:E7-9E-B3:瞳
4355,0x77B5,utf8:E7-9E-B5:瞵
4356,0x77BB,utf8:E7-9E-BB:瞻
4357,0x77BD,utf8:E7-9E-BD:瞽
4358,0x77BF,utf8:E7-9E-BF:瞿
4359,0x77CD,utf8:E7-9F-8D:矍
4360,0x77D7,utf8:E7-9F-97:矗
4361,0x77DB,utf8:E7-9F-9B:矛
4362,0x77DC,utf8:E7-9F-9C:矜
4363,0x77E2,utf8:E7-9F-A2:矢
4364,0x77E3,utf8:E7-9F-A3:矣
4365,0x77E5,utf8:E7-9F-A5:知
4366,0x77E7,utf8:E7-9F-A7:矧
4367,0x77E9,utf8:E7-9F-A9:矩
4368,0x77EB,utf8:E7-9F-AB:矫
4369,0x77EC,utf8:E7-9F-AC:矬
4370,0x77ED,utf8:E7-9F-AD:短
4371,0x77EE,utf8:E7-9F-AE:矮
4372,0x77F3,utf8:E7-9F-B3:石
4373,0x77F6,utf8:E7-9F-B6:矶
4374,0x77F8,utf8:E7-9F-B8:矸
4375,0x77FD,utf8:E7-9F-BD:矽
4376,0x77FE,utf8:E7-9F-BE:矾
4377,0x77FF,utf8:E7-9F-BF:矿
4378,0x7800,utf8:E7-A0-80:砀
4379,0x7801,utf8:E7-A0-81:码
4380,0x7802,utf8:E7-A0-82:砂
4381,0x7809,utf8:E7-A0-89:砉
4382,0x780C,utf8:E7-A0-8C:砌
4383,0x780D,utf8:E7-A0-8D:砍
4384,0x7811,utf8:E7-A0-91:砑
4385,0x7812,utf8:E7-A0-92:砒
4386,0x7814,utf8:E7-A0-94:研
4387,0x7816,utf8:E7-A0-96:砖
4388,0x7817,utf8:E7-A0-97:砗
4389,0x7818,utf8:E7-A0-98:砘
4390,0x781A,utf8:E7-A0-9A:砚
4391,0x781C,utf8:E7-A0-9C:砜
4392,0x781D,utf8:E7-A0-9D:砝
4393,0x781F,utf8:E7-A0-9F:砟
4394,0x7823,utf8:E7-A0-A3:砣
4395,0x7825,utf8:E7-A0-A5:砥
4396,0x7826,utf8:E7-A0-A6:砦
4397,0x7827,utf8:E7-A0-A7:砧
4398,0x7829,utf8:E7-A0-A9:砩
4399,0x782C,utf8:E7-A0-AC:砬
4400,0x782D,utf8:E7-A0-AD:砭
4401,0x7830,utf8:E7-A0-B0:砰
4402,0x7834,utf8:E7-A0-B4:破
4403,0x7837,utf8:E7-A0-B7:砷
4404,0x7838,utf8:E7-A0-B8:砸
4405,0x7839,utf8:E7-A0-B9:砹
4406,0x783A,utf8:E7-A0-BA:砺
4407,0x783B,utf8:E7-A0-BB:砻
4408,0x783C,utf8:E7-A0-BC:砼
4409,0x783E,utf8:E7-A0-BE:砾
4410,0x7840,utf8:E7-A1-80:础
4411,0x7845,utf8:E7-A1-85:硅
4412,0x7847,utf8:E7-A1-87:硇
4413,0x784C,utf8:E7-A1-8C:硌
4414,0x784E,utf8:E7-A1-8E:硎
4415,0x7850,utf8:E7-A1-90:硐
4416,0x7852,utf8:E7-A1-92:硒
4417,0x7855,utf8:E7-A1-95:硕
4418,0x7856,utf8:E7-A1-96:硖
4419,0x7857,utf8:E7-A1-97:硗
4420,0x785D,utf8:E7-A1-9D:硝
4421,0x786A,utf8:E7-A1-AA:硪
4422,0x786B,utf8:E7-A1-AB:硫
4423,0x786C,utf8:E7-A1-AC:硬
4424,0x786D,utf8:E7-A1-AD:硭
4425,0x786E,utf8:E7-A1-AE:确
4426,0x7877,utf8:E7-A1-B7:硷
4427,0x787C,utf8:E7-A1-BC:硼
4428,0x7887,utf8:E7-A2-87:碇
4429,0x7889,utf8:E7-A2-89:碉
4430,0x788C,utf8:E7-A2-8C:碌
4431,0x788D,utf8:E7-A2-8D:碍
4432,0x788E,utf8:E7-A2-8E:碎
4433,0x7891,utf8:E7-A2-91:碑
4434,0x7893,utf8:E7-A2-93:碓
4435,0x7897,utf8:E7-A2-97:碗
4436,0x7898,utf8:E7-A2-98:碘
4437,0x789A,utf8:E7-A2-9A:碚
4438,0x789B,utf8:E7-A2-9B:碛
4439,0x789C,utf8:E7-A2-9C:碜
4440,0x789F,utf8:E7-A2-9F:碟
4441,0x78A1,utf8:E7-A2-A1:碡
4442,0x78A3,utf8:E7-A2-A3:碣
4443,0x78A5,utf8:E7-A2-A5:碥
4444,0x78A7,utf8:E7-A2-A7:碧
4445,0x78B0,utf8:E7-A2-B0:碰
4446,0x78B1,utf8:E7-A2-B1:碱
4447,0x78B2,utf8:E7-A2-B2:碲
4448,0x78B3,utf8:E7-A2-B3:碳
4449,0x78B4,utf8:E7-A2-B4:碴
4450,0x78B9,utf8:E7-A2-B9:碹
4451,0x78BE,utf8:E7-A2-BE:碾
4452,0x78C1,utf8:E7-A3-81:磁
4453,0x78C5,utf8:E7-A3-85:磅
4454,0x78C9,utf8:E7-A3-89:磉
4455,0x78CA,utf8:E7-A3-8A:磊
4456,0x78CB,utf8:E7-A3-8B:磋
4457,0x78D0,utf8:E7-A3-90:磐
4458,0x78D4,utf8:E7-A3-94:磔
4459,0x78D5,utf8:E7-A3-95:磕
4460,0x78D9,utf8:E7-A3-99:磙
4461,0x78E8,utf8:E7-A3-A8:磨
4462,0x78EC,utf8:E7-A3-AC:磬
4463,0x78F2,utf8:E7-A3-B2:磲
4464,0x78F4,utf8:E7-A3-B4:磴
4465,0x78F7,utf8:E7-A3-B7:磷
4466,0x78FA,utf8:E7-A3-BA:磺
4467,0x7901,utf8:E7-A4-81:礁
4468,0x7905,utf8:E7-A4-85:礅
4469,0x7913,utf8:E7-A4-93:礓
4470,0x791E,utf8:E7-A4-9E:礞
4471,0x7924,utf8:E7-A4-A4:礤
4472,0x7934,utf8:E7-A4-B4:礴
4473,0x793A,utf8:E7-A4-BA:示
4474,0x793B,utf8:E7-A4-BB:礻
4475,0x793C,utf8:E7-A4-BC:礼
4476,0x793E,utf8:E7-A4-BE:社
4477,0x7940,utf8:E7-A5-80:祀
4478,0x7941,utf8:E7-A5-81:祁
4479,0x7946,utf8:E7-A5-86:祆
4480,0x7948,utf8:E7-A5-88:祈
4481,0x7949,utf8:E7-A5-89:祉
4482,0x7953,utf8:E7-A5-93:祓
4483,0x7956,utf8:E7-A5-96:祖
4484,0x7957,utf8:E7-A5-97:祗
4485,0x795A,utf8:E7-A5-9A:祚
4486,0x795B,utf8:E7-A5-9B:祛
4487,0x795C,utf8:E7-A5-9C:祜
4488,0x795D,utf8:E7-A5-9D:祝
4489,0x795E,utf8:E7-A5-9E:神
4490,0x795F,utf8:E7-A5-9F:祟
4491,0x7960,utf8:E7-A5-A0:祠
4492,0x7962,utf8:E7-A5-A2:祢
4493,0x7965,utf8:E7-A5-A5:祥
4494,0x7967,utf8:E7-A5-A7:祧
4495,0x7968,utf8:E7-A5-A8:票
4496,0x796D,utf8:E7-A5-AD:祭
4497,0x796F,utf8:E7-A5-AF:祯
4498,0x7977,utf8:E7-A5-B7:祷
4499,0x7978,utf8:E7-A5-B8:祸
4500,0x797A,utf8:E7-A5-BA:祺
4501,0x7980,utf8:E7-A6-80:禀
4502,0x7981,utf8:E7-A6-81:禁
4503,0x7984,utf8:E7-A6-84:禄
4504,0x7985,utf8:E7-A6-85:禅
4505,0x798A,utf8:E7-A6-8A:禊
4506,0x798F,utf8:E7-A6-8F:福
4507,0x799A,utf8:E7-A6-9A:禚
4508,0x79A7,utf8:E7-A6-A7:禧
4509,0x79B3,utf8:E7-A6-B3:禳
4510,0x79B9,utf8:E7-A6-B9:禹
4511,0x79BA,utf8:E7-A6-BA:禺
4512,0x79BB,utf8:E7-A6-BB:离
4513,0x79BD,utf8:E7-A6-BD:禽
4514,0x79BE,utf8:E7-A6-BE:禾
4515,0x79C0,utf8:E7-A7-80:秀
4516,0x79C1,utf8:E7-A7-81:私
4517,0x79C3,utf8:E7-A7-83:秃
4518,0x79C6,utf8:E7-A7-86:秆
4519,0x79C9,utf8:E7-A7-89:秉
4520,0x79CB,utf8:E7-A7-8B:秋
4521,0x79CD,utf8:E7-A7-8D:种
4522,0x79D1,utf8:E7-A7-91:科
4523,0x79D2,utf8:E7-A7-92:秒
4524,0x79D5,utf8:E7-A7-95:秕
4525,0x79D8,utf8:E7-A7-98:秘
4526,0x79DF,utf8:E7-A7-9F:租
4527,0x79E3,utf8:E7-A7-A3:秣
4528,0x79E4,utf8:E7-A7-A4:秤
4529,0x79E6,utf8:E7-A7-A6:秦
4530,0x79E7,utf8:E7-A7-A7:秧
4531,0x79E9,utf8:E7-A7-A9:秩
4532,0x79EB,utf8:E7-A7-AB:秫
4533,0x79ED,utf8:E7-A7-AD:秭
4534,0x79EF,utf8:E7-A7-AF:积
4535,0x79F0,utf8:E7-A7-B0:称
4536,0x79F8,utf8:E7-A7-B8:秸
4537,0x79FB,utf8:E7-A7-BB:移
4538,0x79FD,utf8:E7-A7-BD:秽
4539,0x7A00,utf8:E7-A8-80:稀
4540,0x7A02,utf8:E7-A8-82:稂
4541,0x7A03,utf8:E7-A8-83:稃
4542,0x7A06,utf8:E7-A8-86:稆
4543,0x7A0B,utf8:E7-A8-8B:程
4544,0x7A0D,utf8:E7-A8-8D:稍
4545,0x7A0E,utf8:E7-A8-8E:税
4546,0x7A14,utf8:E7-A8-94:稔
4547,0x7A17,utf8:E7-A8-97:稗
4548,0x7A1A,utf8:E7-A8-9A:稚
4549,0x7A1E,utf8:E7-A8-9E:稞
4550,0x7A20,utf8:E7-A8-A0:稠
4551,0x7A23,utf8:E7-A8-A3:稣
4552,0x7A33,utf8:E7-A8-B3:稳
4553,0x7A37,utf8:E7-A8-B7:稷
4554,0x7A39,utf8:E7-A8-B9:稹
4555,0x7A3B,utf8:E7-A8-BB:稻
4556,0x7A3C,utf8:E7-A8-BC:稼
4557,0x7A3D,utf8:E7-A8-BD:稽
4558,0x7A3F,utf8:E7-A8-BF:稿
4559,0x7A46,utf8:E7-A9-86:穆
4560,0x7A51,utf8:E7-A9-91:穑
4561,0x7A57,utf8:E7-A9-97:穗
4562,0x7A70,utf8:E7-A9-B0:穰
4563,0x7A74,utf8:E7-A9-B4:穴
4564,0x7A76,utf8:E7-A9-B6:究
4565,0x7A77,utf8:E7-A9-B7:穷
4566,0x7A78,utf8:E7-A9-B8:穸
4567,0x7A79,utf8:E7-A9-B9:穹
4568,0x7A7A,utf8:E7-A9-BA:空
4569,0x7A7F,utf8:E7-A9-BF:穿
4570,0x7A80,utf8:E7-AA-80:窀
4571,0x7A81,utf8:E7-AA-81:突
4572,0x7A83,utf8:E7-AA-83:窃
4573,0x7A84,utf8:E7-AA-84:窄
4574,0x7A86,utf8:E7-AA-86:窆
4575,0x7A88,utf8:E7-AA-88:窈
4576,0x7A8D,utf8:E7-AA-8D:窍
4577,0x7A91,utf8:E7-AA-91:窑
4578,0x7A92,utf8:E7-AA-92:窒
4579,0x7A95,utf8:E7-AA-95:窕
4580,0x7A96,utf8:E7-AA-96:窖
4581,0x7A97,utf8:E7-AA-97:窗
4582,0x7A98,utf8:E7-AA-98:窘
4583,0x7A9C,utf8:E7-AA-9C:窜
4584,0x7A9D,utf8:E7-AA-9D:窝
4585,0x7A9F,utf8:E7-AA-9F:窟
4586,0x7AA0,utf8:E7-AA-A0:窠
4587,0x7AA5,utf8:E7-AA-A5:窥
4588,0x7AA6,utf8:E7-AA-A6:窦
4589,0x7AA8,utf8:E7-AA-A8:窨
4590,0x7AAC,utf8:E7-AA-AC:窬
4591,0x7AAD,utf8:E7-AA-AD:窭
4592,0x7AB3,utf8:E7-AA-B3:窳
4593,0x7ABF,utf8:E7-AA-BF:窿
4594,0x7ACB,utf8:E7-AB-8B:立
4595,0x7AD6,utf8:E7-AB-96:竖
4596,0x7AD9,utf8:E7-AB-99:站
4597,0x7ADE,utf8:E7-AB-9E:竞
4598,0x7ADF,utf8:E7-AB-9F:竟
4599,0x7AE0,utf8:E7-AB-A0:章
4600,0x7AE3,utf8:E7-AB-A3:竣
4601,0x7AE5,utf8:E7-AB-A5:童
4602,0x7AE6,utf8:E7-AB-A6:竦
4603,0x7AED,utf8:E7-AB-AD:竭
4604,0x7AEF,utf8:E7-AB-AF:端
4605,0x7AF9,utf8:E7-AB-B9:竹
4606,0x7AFA,utf8:E7-AB-BA:竺
4607,0x7AFD,utf8:E7-AB-BD:竽
4608,0x7AFF,utf8:E7-AB-BF:竿
4609,0x7B03,utf8:E7-AC-83:笃
4610,0x7B04,utf8:E7-AC-84:笄
4611,0x7B06,utf8:E7-AC-86:笆
4612,0x7B08,utf8:E7-AC-88:笈
4613,0x7B0A,utf8:E7-AC-8A:笊
4614,0x7B0B,utf8:E7-AC-8B:笋
4615,0x7B0F,utf8:E7-AC-8F:笏
4616,0x7B11,utf8:E7-AC-91:笑
4617,0x7B14,utf8:E7-AC-94:笔
4618,0x7B15,utf8:E7-AC-95:笕
4619,0x7B19,utf8:E7-AC-99:笙
4620,0x7B1B,utf8:E7-AC-9B:笛
4621,0x7B1E,utf8:E7-AC-9E:笞
4622,0x7B20,utf8:E7-AC-A0:笠
4623,0x7B24,utf8:E7-AC-A4:笤
4624,0x7B25,utf8:E7-AC-A5:笥
4625,0x7B26,utf8:E7-AC-A6:符
4626,0x7B28,utf8:E7-AC-A8:笨
4627,0x7B2A,utf8:E7-AC-AA:笪
4628,0x7B2B,utf8:E7-AC-AB:笫
4629,0x7B2C,utf8:E7-AC-AC:第
4630,0x7B2E,utf8:E7-AC-AE:笮
4631,0x7B31,utf8:E7-AC-B1:笱
4632,0x7B33,utf8:E7-AC-B3:笳
4633,0x7B38,utf8:E7-AC-B8:笸
4634,0x7B3A,utf8:E7-AC-BA:笺
4635,0x7B3C,utf8:E7-AC-BC:笼
4636,0x7B3E,utf8:E7-AC-BE:笾
4637,0x7B45,utf8:E7-AD-85:筅
4638,0x7B47,utf8:E7-AD-87:筇
4639,0x7B49,utf8:E7-AD-89:等
4640,0x7B4B,utf8:E7-AD-8B:筋
4641,0x7B4C,utf8:E7-AD-8C:筌
4642,0x7B4F,utf8:E7-AD-8F:筏
4643,0x7B50,utf8:E7-AD-90:筐
4644,0x7B51,utf8:E7-AD-91:筑
4645,0x7B52,utf8:E7-AD-92:筒
4646,0x7B54,utf8:E7-AD-94:答
4647,0x7B56,utf8:E7-AD-96:策
4648,0x7B58,utf8:E7-AD-98:筘
4649,0x7B5A,utf8:E7-AD-9A:筚
4650,0x7B5B,utf8:E7-AD-9B:筛
4651,0x7B5D,utf8:E7-AD-9D:筝
4652,0x7B60,utf8:E7-AD-A0:筠
4653,0x7B62,utf8:E7-AD-A2:筢
4654,0x7B6E,utf8:E7-AD-AE:筮
4655,0x7B71,utf8:E7-AD-B1:筱
4656,0x7B72,utf8:E7-AD-B2:筲
4657,0x7B75,utf8:E7-AD-B5:筵
4658,0x7B77,utf8:E7-AD-B7:筷
4659,0x7B79,utf8:E7-AD-B9:筹
4660,0x7B7B,utf8:E7-AD-BB:筻
4661,0x7B7E,utf8:E7-AD-BE:签
4662,0x7B80,utf8:E7-AE-80:简
4663,0x7B85,utf8:E7-AE-85:箅
4664,0x7B8D,utf8:E7-AE-8D:箍
4665,0x7B90,utf8:E7-AE-90:箐
4666,0x7B94,utf8:E7-AE-94:箔
4667,0x7B95,utf8:E7-AE-95:箕
4668,0x7B97,utf8:E7-AE-97:算
4669,0x7B9C,utf8:E7-AE-9C:箜
4670,0x7B9D,utf8:E7-AE-9D:箝
4671,0x7BA1,utf8:E7-AE-A1:管
4672,0x7BA2,utf8:E7-AE-A2:箢
4673,0x7BA6,utf8:E7-AE-A6:箦
4674,0x7BA7,utf8:E7-AE-A7:箧
4675,0x7BA8,utf8:E7-AE-A8:箨
4676,0x7BA9,utf8:E7-AE-A9:箩
4677,0x7BAA,utf8:E7-AE-AA:箪
4678,0x7BAB,utf8:E7-AE-AB:箫
4679,0x7BAC,utf8:E7-AE-AC:箬
4680,0x7BAD,utf8:E7-AE-AD:箭
4681,0x7BB1,utf8:E7-AE-B1:箱
4682,0x7BB4,utf8:E7-AE-B4:箴
4683,0x7BB8,utf8:E7-AE-B8:箸
4684,0x7BC1,utf8:E7-AF-81:篁
4685,0x7BC6,utf8:E7-AF-86:篆
4686,0x7BC7,utf8:E7-AF-87:篇
4687,0x7BCC,utf8:E7-AF-8C:篌
4688,0x7BD1,utf8:E7-AF-91:篑
4689,0x7BD3,utf8:E7-AF-93:篓
4690,0x7BD9,utf8:E7-AF-99:篙
4691,0x7BDA,utf8:E7-AF-9A:篚
4692,0x7BDD,utf8:E7-AF-9D:篝
4693,0x7BE1,utf8:E7-AF-A1:篡
4694,0x7BE5,utf8:E7-AF-A5:篥
4695,0x7BE6,utf8:E7-AF-A6:篦
4696,0x7BEA,utf8:E7-AF-AA:篪
4697,0x7BEE,utf8:E7-AF-AE:篮
4698,0x7BF1,utf8:E7-AF-B1:篱
4699,0x7BF7,utf8:E7-AF-B7:篷
4700,0x7BFC,utf8:E7-AF-BC:篼
4701,0x7BFE,utf8:E7-AF-BE:篾
4702,0x7C07,utf8:E7-B0-87:簇
4703,0x7C0B,utf8:E7-B0-8B:簋
4704,0x7C0C,utf8:E7-B0-8C:簌
4705,0x7C0F,utf8:E7-B0-8F:簏
4706,0x7C16,utf8:E7-B0-96:簖
4707,0x7C1F,utf8:E7-B0-9F:簟
4708,0x7C26,utf8:E7-B0-A6:簦
4709,0x7C27,utf8:E7-B0-A7:簧
4710,0x7C2A,utf8:E7-B0-AA:簪
4711,0x7C38,utf8:E7-B0-B8:簸
4712,0x7C3F,utf8:E7-B0-BF:簿
4713,0x7C40,utf8:E7-B1-80:籀
4714,0x7C41,utf8:E7-B1-81:籁
4715,0x7C4D,utf8:E7-B1-8D:籍
4716,0x7C73,utf8:E7-B1-B3:米
4717,0x7C74,utf8:E7-B1-B4:籴
4718,0x7C7B,utf8:E7-B1-BB:类
4719,0x7C7C,utf8:E7-B1-BC:籼
4720,0x7C7D,utf8:E7-B1-BD:籽
4721,0x7C89,utf8:E7-B2-89:粉
4722,0x7C91,utf8:E7-B2-91:粑
4723,0x7C92,utf8:E7-B2-92:粒
4724,0x7C95,utf8:E7-B2-95:粕
4725,0x7C97,utf8:E7-B2-97:粗
4726,0x7C98,utf8:E7-B2-98:粘
4727,0x7C9C,utf8:E7-B2-9C:粜
4728,0x7C9D,utf8:E7-B2-9D:粝
4729,0x7C9E,utf8:E7-B2-9E:粞
4730,0x7C9F,utf8:E7-B2-9F:粟
4731,0x7CA2,utf8:E7-B2-A2:粢
4732,0x7CA4,utf8:E7-B2-A4:粤
4733,0x7CA5,utf8:E7-B2-A5:粥
4734,0x7CAA,utf8:E7-B2-AA:粪
4735,0x7CAE,utf8:E7-B2-AE:粮
4736,0x7CB1,utf8:E7-B2-B1:粱
4737,0x7CB2,utf8:E7-B2-B2:粲
4738,0x7CB3,utf8:E7-B2-B3:粳
4739,0x7CB9,utf8:E7-B2-B9:粹
4740,0x7CBC,utf8:E7-B2-BC:粼
4741,0x7CBD,utf8:E7-B2-BD:粽
4742,0x7CBE,utf8:E7-B2-BE:精
4743,0x7CC1,utf8:E7-B3-81:糁
4744,0x7CC5,utf8:E7-B3-85:糅
4745,0x7CC7,utf8:E7-B3-87:糇
4746,0x7CC8,utf8:E7-B3-88:糈
4747,0x7CCA,utf8:E7-B3-8A:糊
4748,0x7CCC,utf8:E7-B3-8C:糌
4749,0x7CCD,utf8:E7-B3-8D:糍
4750,0x7CD5,utf8:E7-B3-95:糕
4751,0x7CD6,utf8:E7-B3-96:糖
4752,0x7CD7,utf8:E7-B3-97:糗
4753,0x7CD9,utf8:E7-B3-99:糙
4754,0x7CDC,utf8:E7-B3-9C:糜
4755,0x7CDF,utf8:E7-B3-9F:糟
4756,0x7CE0,utf8:E7-B3-A0:糠
4757,0x7CE8,utf8:E7-B3-A8:糨
4758,0x7CEF,utf8:E7-B3-AF:糯
4759,0x7CF8,utf8:E7-B3-B8:糸
4760,0x7CFB,utf8:E7-B3-BB:系
